Oceanbase_Instance_Id,Oceanbase_Instance_Name,Oceanbase_tenant,Instance_Type,vCPUs,Memory_GB,Instance_Total_Storage_GB,Engine_Version,CPU_Util,MEM_Util,DISK_Usage,Max_connections,Min_CPU_Util,Max_CPU_Util,average_CPU_Util,P95_CPU,Min_Mem_Util,Max_Mem_Util,average_Mem_Util,P95_Mem,active_session,Tags,Environment
ob2yppfe8jkc3l,gcash_prod02,fcdatabusmerge02,cluster,5,30,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.7702448210922788,,
ob2yppfe8jkc3l,gcash_prod02,lmacis02,cluster,4,30,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.7702448210922788,,
ob2yppfe8jkc3l,gcash_prod02,ap_bizcif02,cluster,7,35,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.769134253450439,,
ob2yppfe8jkc3l,gcash_prod02,toc02,cluster,4,30,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.7702448210922788,,
ob2yppfe8jkc3l,gcash_prod02,mobilegame02,cluster,7,50,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.769134253450439,,
ob2yppfe8jkc3l,gcash_prod02,ar02,cluster,4,30,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.769134253450439,,
ob2yppfe8jkc3l,gcash_prod02,apfund02,cluster,2,30,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.769134253450439,,
ob2yppfe8jkc3l,gcash_prod02,appromo02,cluster,4,30,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.769134253450439,,
ob2yppfe8jkc3l,gcash_prod02,gcfs02,cluster,2,30,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.769134253450439,,
ob2y43agrb69gg,gcash_prodlookup,automatedclawback,cluster,2,30,34500,2.2.77,0.0,7.194028099910794,69.5149152542373,1.871543264942016,0.0,0.0,0.0,0.0,1.39,24.78,7.194028099910794,20.668499999999995,2.2948260481712754,,
